event_id,user_id,event_time,event_name,step_number,step_name
6032,1344,2026-01-24 18:32:51,registration_completed,1,registration
6033,1344,2026-01-24 18:32:51,onboarding_started,2,onboarding_start
6034,1344,2026-01-24 18:38:51,onboarding_completed,6,onboarding_complete
6035,1344,2026-01-24 18:42:51,first_lesson_started,7,lesson_1_start
6036,1344,2026-01-24 18:59:51,first_lesson_completed,8,lesson_1_complete
6037,1345,2026-01-18 04:10:11,registration_completed,1,registration
6038,1345,2026-01-18 04:11:11,onboarding_started,2,onboarding_start
6039,1345,2026-01-18 04:11:11,onboarding_completed,6,onboarding_complete
6040,1345,2026-01-18 04:12:11,first_lesson_started,7,lesson_1_start
6041,1345,2026-01-18 04:39:11,first_lesson_completed,8,lesson_1_complete
6042,1346,2026-01-31 23:00:45,registration_completed,1,registration
6043,1346,2026-01-31 23:04:45,onboarding_started,2,onboarding_start
6044,1346,2026-01-31 23:05:45,onboarding_completed,6,onboarding_complete
6045,1347,2026-01-29 13:06:53,registration_completed,1,registration
6046,1347,2026-01-29 13:08:53,onboarding_started,2,onboarding_start
6047,1347,2026-01-29 13:08:53,onboarding_completed,6,onboarding_complete
6048,1347,2026-01-29 13:09:53,first_lesson_started,7,lesson_1_start
6049,1347,2026-01-29 13:34:53,first_lesson_completed,8,lesson_1_complete
6050,1347,2026-01-30 19:06:53,trial_started,9,trial_start
6051,1347,2026-02-10 09:06:53,payment_successful,10,payment
6052,1348,2026-01-26 21:57:34,registration_completed,1,registration
6053,1348,2026-01-26 22:00:34,onboarding_started,2,onboarding_start
6054,1348,2026-01-26 22:03:34,onboarding_completed,6,onboarding_complete
6055,1349,2026-01-27 11:45:26,registration_completed,1,registration
6056,1349,2026-01-27 11:48:26,onboarding_started,2,onboarding_start
6057,1349,2026-01-27 11:48:26,onboarding_completed,6,onboarding_complete
6058,1349,2026-01-27 11:48:26,first_lesson_started,7,lesson_1_start
6059,1350,2026-01-25 02:50:48,registration_completed,1,registration
6062,1350,2026-01-25 02:52:48,first_lesson_started,7,lesson_1_start
6060,1350,2026-01-25 02:54:48,onboarding_started,2,onboarding_start
6061,1350,2026-01-25 02:54:48,onboarding_completed,6,onboarding_complete
6063,1350,2026-01-25 03:15:48,first_lesson_completed,8,lesson_1_complete
6064,1350,2026-01-26 21:50:48,trial_started,9,trial_start
6065,1350,2026-02-06 06:50:48,payment_successful,10,payment
6066,1351,2026-01-16 00:35:54,registration_completed,1,registration
6067,1351,2026-01-16 00:37:54,onboarding_started,2,onboarding_start
6068,1352,2026-01-21 16:05:11,registration_completed,1,registration
6070,1352,2026-01-21 16:06:11,onboarding_completed,6,onboarding_complete
6069,1352,2026-01-21 16:09:11,onboarding_started,2,onboarding_start
6071,1352,2026-01-21 16:17:11,first_lesson_started,7,lesson_1_start
6072,1353,2026-01-23 10:17:13,registration_completed,1,registration
6074,1353,2026-01-23 10:18:13,onboarding_completed,6,onboarding_complete
6073,1353,2026-01-23 10:19:13,onboarding_started,2,onboarding_start
6075,1353,2026-01-23 10:25:13,first_lesson_started,7,lesson_1_start
6076,1353,2026-01-23 10:48:13,first_lesson_completed,8,lesson_1_complete
6077,1354,2026-01-30 13:26:30,registration_completed,1,registration
6078,1355,2026-01-18 17:33:08,registration_completed,1,registration
6079,1355,2026-01-18 17:34:08,onboarding_started,2,onboarding_start
6080,1355,2026-01-18 17:37:08,onboarding_completed,6,onboarding_complete
6081,1355,2026-01-18 17:45:08,first_lesson_started,7,lesson_1_start
6082,1355,2026-01-18 17:45:08,first_lesson_completed,8,lesson_1_complete
6083,1356,2026-01-23 10:44:31,registration_completed,1,registration
6084,1356,2026-01-23 10:48:31,onboarding_started,2,onboarding_start
6085,1356,2026-01-23 10:50:31,onboarding_completed,6,onboarding_complete
6087,1356,2026-01-23 10:56:31,first_lesson_completed,8,lesson_1_complete
6086,1356,2026-01-23 10:58:31,first_lesson_started,7,lesson_1_start
6088,1356,2026-01-23 13:44:31,trial_started,9,trial_start
6089,1357,2026-01-20 20:22:44,registration_completed,1,registration
6090,1357,2026-01-20 20:22:44,onboarding_started,2,onboarding_start
6091,1357,2026-01-20 20:27:44,onboarding_completed,6,onboarding_complete
6093,1357,2026-01-20 20:36:44,first_lesson_completed,8,lesson_1_complete
6092,1357,2026-01-20 20:38:44,first_lesson_started,7,lesson_1_start
6094,1357,2026-01-22 08:22:44,trial_started,9,trial_start
6095,1357,2026-02-02 05:22:44,payment_successful,10,payment
6096,1358,2026-01-17 06:49:18,registration_completed,1,registration
6097,1359,2026-01-16 18:01:52,registration_completed,1,registration
6099,1359,2026-01-16 18:02:52,onboarding_completed,6,onboarding_complete
6098,1359,2026-01-16 18:03:52,onboarding_started,2,onboarding_start
6100,1359,2026-01-16 18:07:52,first_lesson_started,7,lesson_1_start
6101,1359,2026-01-16 18:24:52,first_lesson_completed,8,lesson_1_complete
6102,1359,2026-01-18 17:01:52,trial_started,9,trial_start
6103,1360,2026-01-21 05:04:27,registration_completed,1,registration
6104,1360,2026-01-21 05:05:27,onboarding_started,2,onboarding_start
6105,1360,2026-01-21 05:09:27,onboarding_completed,6,onboarding_complete
6106,1361,2026-01-16 09:37:40,registration_completed,1,registration
6107,1361,2026-01-16 09:39:40,onboarding_started,2,onboarding_start
6108,1361,2026-01-16 09:43:40,onboarding_completed,6,onboarding_complete
6109,1361,2026-01-16 09:43:40,first_lesson_started,7,lesson_1_start
6110,1361,2026-01-16 09:45:40,first_lesson_completed,8,lesson_1_complete
6111,1362,2026-01-16 03:24:14,registration_completed,1,registration
6112,1362,2026-01-16 03:26:14,onboarding_started,2,onboarding_start
6113,1363,2026-01-20 23:09:15,registration_completed,1,registration
6114,1363,2026-01-20 23:09:15,onboarding_started,2,onboarding_start
6115,1363,2026-01-20 23:12:15,onboarding_completed,6,onboarding_complete
6116,1363,2026-01-20 23:21:15,first_lesson_started,7,lesson_1_start
6117,1363,2026-01-20 23:25:15,first_lesson_completed,8,lesson_1_complete
6118,1364,2026-01-18 10:24:26,registration_completed,1,registration
6119,1364,2026-01-18 10:28:26,onboarding_started,2,onboarding_start
6120,1364,2026-01-18 10:28:26,onboarding_completed,6,onboarding_complete
6121,1364,2026-01-18 10:41:26,first_lesson_started,7,lesson_1_start
6122,1364,2026-01-18 10:53:26,first_lesson_completed,8,lesson_1_complete
6123,1365,2026-01-24 10:21:44,registration_completed,1,registration
6124,1365,2026-01-24 10:21:44,onboarding_started,2,onboarding_start
6125,1365,2026-01-24 10:27:44,onboarding_completed,6,onboarding_complete
6126,1365,2026-01-24 10:38:44,first_lesson_started,7,lesson_1_start
6127,1365,2026-01-24 10:40:44,first_lesson_completed,8,lesson_1_complete
6128,1365,2026-01-25 23:21:44,trial_started,9,trial_start
6129,1366,2026-01-15 07:12:31,registration_completed,1,registration
6130,1366,2026-01-15 07:13:31,onboarding_started,2,onboarding_start
6131,1366,2026-01-15 07:13:31,onboarding_completed,6,onboarding_complete
6132,1366,2026-01-15 07:21:31,first_lesson_started,7,lesson_1_start
6133,1367,2026-01-20 03:08:22,registration_completed,1,registration
6135,1367,2026-01-20 03:09:22,onboarding_completed,6,onboarding_complete
6134,1367,2026-01-20 03:11:22,onboarding_started,2,onboarding_start
6136,1367,2026-01-20 03:24:22,first_lesson_started,7,lesson_1_start
6137,1367,2026-01-20 03:40:22,first_lesson_completed,8,lesson_1_complete
6138,1368,2026-01-22 16:56:17,registration_completed,1,registration
6140,1368,2026-01-22 16:57:17,onboarding_completed,6,onboarding_complete
6139,1368,2026-01-22 17:00:17,onboarding_started,2,onboarding_start
6141,1368,2026-01-22 17:05:17,first_lesson_started,7,lesson_1_start
6142,1368,2026-01-22 17:22:17,first_lesson_completed,8,lesson_1_complete
6143,1368,2026-01-23 01:56:17,trial_started,9,trial_start
6144,1369,2026-01-31 08:57:46,registration_completed,1,registration
6145,1369,2026-01-31 08:59:46,onboarding_started,2,onboarding_start
6146,1369,2026-01-31 08:59:46,onboarding_completed,6,onboarding_complete
6147,1369,2026-01-31 08:59:46,first_lesson_started,7,lesson_1_start
6148,1369,2026-01-31 09:07:46,first_lesson_completed,8,lesson_1_complete
6149,1370,2026-01-25 18:53:32,registration_completed,1,registration
6150,1370,2026-01-25 18:56:32,onboarding_started,2,onboarding_start
6151,1370,2026-01-25 18:58:32,onboarding_completed,6,onboarding_complete
6153,1370,2026-01-25 19:01:32,first_lesson_completed,8,lesson_1_complete
6152,1370,2026-01-25 19:05:32,first_lesson_started,7,lesson_1_start
6154,1370,2026-01-26 20:53:32,trial_started,9,trial_start
6155,1371,2026-01-29 23:20:00,registration_completed,1,registration
6157,1371,2026-01-29 23:21:00,onboarding_completed,6,onboarding_complete
6156,1371,2026-01-29 23:24:00,onboarding_started,2,onboarding_start
6158,1371,2026-01-29 23:32:00,first_lesson_started,7,lesson_1_start
6159,1371,2026-01-29 23:43:00,first_lesson_completed,8,lesson_1_complete
6160,1371,2026-01-30 22:20:00,trial_started,9,trial_start
6161,1371,2026-02-11 06:20:00,payment_successful,10,payment
6162,1372,2026-01-20 20:03:47,registration_completed,1,registration
6163,1372,2026-01-20 20:03:47,onboarding_started,2,onboarding_start
6164,1372,2026-01-20 20:05:47,onboarding_completed,6,onboarding_complete
6165,1372,2026-01-20 20:06:47,first_lesson_started,7,lesson_1_start
6166,1372,2026-01-20 20:20:47,first_lesson_completed,8,lesson_1_complete
6167,1372,2026-01-21 06:03:47,trial_started,9,trial_start
6168,1373,2026-01-22 15:28:53,registration_completed,1,registration
6169,1373,2026-01-22 15:29:53,onboarding_started,2,onboarding_start
6170,1373,2026-01-22 15:34:53,onboarding_completed,6,onboarding_complete
6171,1373,2026-01-22 15:40:53,first_lesson_started,7,lesson_1_start
6172,1373,2026-01-22 16:00:53,first_lesson_completed,8,lesson_1_complete
6173,1374,2026-01-22 03:30:56,registration_completed,1,registration
6174,1374,2026-01-22 03:34:56,onboarding_started,2,onboarding_start
6175,1374,2026-01-22 03:36:56,onboarding_completed,6,onboarding_complete
6176,1374,2026-01-22 03:39:56,first_lesson_started,7,lesson_1_start
6177,1374,2026-01-22 03:43:56,first_lesson_completed,8,lesson_1_complete
6178,1374,2026-01-23 05:30:56,trial_started,9,trial_start
6179,1374,2026-01-27 17:30:56,payment_successful,10,payment
6180,1375,2026-01-30 02:03:25,registration_completed,1,registration
6181,1376,2026-01-31 07:21:26,registration_completed,1,registration
6182,1376,2026-01-31 07:23:26,onboarding_started,2,onboarding_start
6183,1376,2026-01-31 07:23:26,onboarding_completed,6,onboarding_complete
6184,1376,2026-01-31 07:25:26,first_lesson_started,7,lesson_1_start
6185,1377,2026-01-31 08:37:56,registration_completed,1,registration
6186,1377,2026-01-31 08:37:56,onboarding_started,2,onboarding_start
6187,1377,2026-01-31 08:42:56,onboarding_completed,6,onboarding_complete
6188,1377,2026-01-31 08:50:56,first_lesson_started,7,lesson_1_start
6189,1377,2026-01-31 09:07:56,first_lesson_completed,8,lesson_1_complete
6190,1378,2026-01-27 18:48:03,registration_completed,1,registration
6191,1378,2026-01-27 18:48:03,onboarding_started,2,onboarding_start
6192,1379,2026-01-23 13:16:09,registration_completed,1,registration
6193,1379,2026-01-23 13:20:09,onboarding_started,2,onboarding_start
6194,1379,2026-01-23 13:22:09,onboarding_completed,6,onboarding_complete
6195,1380,2026-01-24 04:40:10,registration_completed,1,registration
6196,1380,2026-01-24 04:41:10,onboarding_started,2,onboarding_start
6197,1380,2026-01-24 04:46:10,onboarding_completed,6,onboarding_complete
6198,1381,2026-01-31 16:02:53,registration_completed,1,registration
6200,1381,2026-01-31 16:04:53,onboarding_completed,6,onboarding_complete
6199,1381,2026-01-31 16:05:53,onboarding_started,2,onboarding_start
6201,1381,2026-01-31 16:13:53,first_lesson_started,7,lesson_1_start
6202,1381,2026-01-31 16:23:53,first_lesson_completed,8,lesson_1_complete
6203,1381,2026-02-01 11:02:53,trial_started,9,trial_start
6204,1381,2026-02-10 17:02:53,payment_successful,10,payment
6205,1382,2026-01-19 20:05:33,registration_completed,1,registration
6206,1383,2026-01-20 21:27:24,registration_completed,1,registration
6207,1383,2026-01-20 21:27:24,onboarding_started,2,onboarding_start
6208,1383,2026-01-20 21:29:24,onboarding_completed,6,onboarding_complete
6209,1383,2026-01-20 21:35:24,first_lesson_started,7,lesson_1_start
6210,1383,2026-01-20 21:35:24,first_lesson_completed,8,lesson_1_complete
6211,1383,2026-01-20 22:27:24,trial_started,9,trial_start
6212,1383,2026-01-27 20:27:24,payment_successful,10,payment
6213,1384,2026-01-30 05:58:28,registration_completed,1,registration
6214,1384,2026-01-30 05:59:28,onboarding_started,2,onboarding_start
6215,1384,2026-01-30 05:59:28,onboarding_completed,6,onboarding_complete
6216,1384,2026-01-30 06:09:28,first_lesson_started,7,lesson_1_start
6217,1384,2026-01-30 06:10:28,first_lesson_completed,8,lesson_1_complete
6218,1385,2026-01-21 13:37:10,registration_completed,1,registration
6219,1385,2026-01-21 13:38:10,onboarding_started,2,onboarding_start
6220,1385,2026-01-21 13:41:10,onboarding_completed,6,onboarding_complete
6221,1385,2026-01-21 13:45:10,first_lesson_started,7,lesson_1_start
6222,1385,2026-01-21 13:54:10,first_lesson_completed,8,lesson_1_complete
6223,1386,2026-01-18 23:55:10,registration_completed,1,registration
6224,1386,2026-01-18 23:56:10,onboarding_started,2,onboarding_start
6225,1386,2026-01-19 00:01:10,onboarding_completed,6,onboarding_complete
6226,1387,2026-01-24 12:40:17,registration_completed,1,registration
6227,1387,2026-01-24 12:40:17,onboarding_started,2,onboarding_start
6228,1387,2026-01-24 12:41:17,onboarding_completed,6,onboarding_complete
6229,1387,2026-01-24 12:57:17,first_lesson_started,7,lesson_1_start
6230,1387,2026-01-24 13:10:17,first_lesson_completed,8,lesson_1_complete
6231,1387,2026-01-24 21:40:17,trial_started,9,trial_start
6232,1388,2026-01-20 12:44:23,registration_completed,1,registration
6233,1388,2026-01-20 12:44:23,onboarding_started,2,onboarding_start
6234,1388,2026-01-20 12:49:23,onboarding_completed,6,onboarding_complete
6235,1388,2026-01-20 12:57:23,first_lesson_started,7,lesson_1_start
6236,1388,2026-01-20 13:16:23,first_lesson_completed,8,lesson_1_complete
6237,1389,2026-01-30 03:28:34,registration_completed,1,registration
6239,1389,2026-01-30 03:30:34,onboarding_completed,6,onboarding_complete
6238,1389,2026-01-30 03:31:34,onboarding_started,2,onboarding_start
6240,1389,2026-01-30 03:35:34,first_lesson_started,7,lesson_1_start
6241,1389,2026-01-30 03:42:34,first_lesson_completed,8,lesson_1_complete
6242,1390,2026-01-30 10:53:54,registration_completed,1,registration
6244,1390,2026-01-30 10:54:54,onboarding_completed,6,onboarding_complete
6243,1390,2026-01-30 10:55:54,onboarding_started,2,onboarding_start
6245,1390,2026-01-30 11:04:54,first_lesson_started,7,lesson_1_start
6246,1390,2026-01-30 11:19:54,first_lesson_completed,8,lesson_1_complete
6247,1390,2026-01-31 16:53:54,trial_started,9,trial_start
6248,1390,2026-02-10 16:53:54,payment_successful,10,payment
6249,1391,2026-01-20 04:51:07,registration_completed,1,registration
6250,1391,2026-01-20 04:53:07,onboarding_started,2,onboarding_start
6251,1391,2026-01-20 04:57:07,onboarding_completed,6,onboarding_complete
6253,1391,2026-01-20 04:59:07,first_lesson_completed,8,lesson_1_complete
6252,1391,2026-01-20 05:02:07,first_lesson_started,7,lesson_1_start
6254,1391,2026-01-22 00:51:07,trial_started,9,trial_start
6255,1392,2026-01-24 00:03:11,registration_completed,1,registration
6256,1392,2026-01-24 00:06:11,onboarding_started,2,onboarding_start
6257,1392,2026-01-24 00:07:11,onboarding_completed,6,onboarding_complete
6258,1393,2026-01-31 17:28:07,registration_completed,1,registration
6259,1393,2026-01-31 17:31:07,onboarding_started,2,onboarding_start
6260,1393,2026-01-31 17:34:07,onboarding_completed,6,onboarding_complete
6261,1394,2026-01-27 14:51:56,registration_completed,1,registration
6262,1394,2026-01-27 14:53:56,onboarding_started,2,onboarding_start
6263,1394,2026-01-27 14:56:56,onboarding_completed,6,onboarding_complete
6264,1394,2026-01-27 14:58:56,first_lesson_started,7,lesson_1_start
6265,1394,2026-01-27 15:03:56,first_lesson_completed,8,lesson_1_complete
6266,1395,2026-01-18 15:58:33,registration_completed,1,registration
6267,1395,2026-01-18 16:00:33,onboarding_started,2,onboarding_start
6268,1395,2026-01-18 16:00:33,onboarding_completed,6,onboarding_complete
6269,1396,2026-01-25 01:01:25,registration_completed,1,registration
6270,1396,2026-01-25 01:05:25,onboarding_started,2,onboarding_start
6271,1396,2026-01-25 01:05:25,onboarding_completed,6,onboarding_complete
6272,1396,2026-01-25 01:11:25,first_lesson_started,7,lesson_1_start
6273,1396,2026-01-25 01:30:25,first_lesson_completed,8,lesson_1_complete
6274,1397,2026-01-25 12:54:55,registration_completed,1,registration
6275,1397,2026-01-25 12:56:55,onboarding_started,2,onboarding_start
6276,1397,2026-01-25 12:57:55,onboarding_completed,6,onboarding_complete
6277,1398,2026-01-26 02:36:11,registration_completed,1,registration
6278,1398,2026-01-26 02:39:11,onboarding_started,2,onboarding_start
6279,1399,2026-01-15 10:12:15,registration_completed,1,registration
6280,1399,2026-01-15 10:12:15,onboarding_started,2,onboarding_start
6281,1399,2026-01-15 10:16:15,onboarding_completed,6,onboarding_complete
6282,1399,2026-01-15 10:16:15,first_lesson_started,7,lesson_1_start
6283,1399,2026-01-15 10:20:15,first_lesson_completed,8,lesson_1_complete
6284,1399,2026-01-15 14:12:15,trial_started,9,trial_start
6285,1400,2026-01-20 02:08:54,registration_completed,1,registration
6286,1400,2026-01-20 02:11:54,onboarding_started,2,onboarding_start
6287,1400,2026-01-20 02:13:54,onboarding_completed,6,onboarding_complete
6288,1400,2026-01-20 02:16:54,first_lesson_started,7,lesson_1_start
6289,1400,2026-01-20 02:16:54,first_lesson_completed,8,lesson_1_complete
6290,1401,2026-01-29 12:40:56,registration_completed,1,registration
6292,1401,2026-01-29 12:41:56,onboarding_completed,6,onboarding_complete
6291,1401,2026-01-29 12:43:56,onboarding_started,2,onboarding_start
6293,1401,2026-01-29 12:47:56,first_lesson_started,7,lesson_1_start
6294,1401,2026-01-29 12:56:56,first_lesson_completed,8,lesson_1_complete
6295,1402,2026-01-19 02:28:47,registration_completed,1,registration
6296,1402,2026-01-19 02:31:47,onboarding_started,2,onboarding_start
6297,1402,2026-01-19 02:34:47,onboarding_completed,6,onboarding_complete
6299,1402,2026-01-19 02:44:47,first_lesson_completed,8,lesson_1_complete
6298,1402,2026-01-19 02:45:47,first_lesson_started,7,lesson_1_start
6300,1402,2026-01-19 22:28:47,trial_started,9,trial_start
6301,1403,2026-01-20 02:16:32,registration_completed,1,registration
6302,1404,2026-01-20 11:34:36,registration_completed,1,registration
6303,1404,2026-01-20 11:38:36,onboarding_started,2,onboarding_start
6304,1404,2026-01-20 11:38:36,onboarding_completed,6,onboarding_complete
6305,1404,2026-01-20 11:39:36,first_lesson_started,7,lesson_1_start
6306,1404,2026-01-20 12:05:36,first_lesson_completed,8,lesson_1_complete
6307,1404,2026-01-22 00:34:36,trial_started,9,trial_start
6308,1404,2026-01-31 23:34:36,payment_successful,10,payment
6309,1405,2026-01-18 00:22:27,registration_completed,1,registration
6310,1405,2026-01-18 00:23:27,onboarding_started,2,onboarding_start
6311,1405,2026-01-18 00:27:27,onboarding_completed,6,onboarding_complete
6312,1406,2026-01-17 15:25:12,registration_completed,1,registration
6314,1406,2026-01-17 15:26:12,onboarding_completed,6,onboarding_complete
6313,1406,2026-01-17 15:27:12,onboarding_started,2,onboarding_start
6315,1406,2026-01-17 15:36:12,first_lesson_started,7,lesson_1_start
6316,1407,2026-01-20 21:34:56,registration_completed,1,registration
6317,1407,2026-01-20 21:34:56,onboarding_started,2,onboarding_start
6318,1407,2026-01-20 21:35:56,onboarding_completed,6,onboarding_complete
6319,1407,2026-01-20 21:42:56,first_lesson_started,7,lesson_1_start
6320,1407,2026-01-20 21:48:56,first_lesson_completed,8,lesson_1_complete
6321,1407,2026-01-21 12:34:56,trial_started,9,trial_start
6322,1408,2026-01-29 20:43:12,registration_completed,1,registration
6323,1408,2026-01-29 20:45:12,onboarding_started,2,onboarding_start
6324,1408,2026-01-29 20:47:12,onboarding_completed,6,onboarding_complete
6325,1408,2026-01-29 20:59:12,first_lesson_started,7,lesson_1_start
6326,1409,2026-01-15 00:37:34,registration_completed,1,registration
6327,1409,2026-01-15 00:40:34,onboarding_started,2,onboarding_start
6328,1410,2026-01-19 19:33:53,registration_completed,1,registration
6329,1410,2026-01-19 19:33:53,onboarding_started,2,onboarding_start
6330,1410,2026-01-19 19:38:53,onboarding_completed,6,onboarding_complete
6331,1410,2026-01-19 19:44:53,first_lesson_started,7,lesson_1_start
6332,1410,2026-01-19 19:45:53,first_lesson_completed,8,lesson_1_complete
6333,1411,2026-01-16 00:44:08,registration_completed,1,registration
6334,1411,2026-01-16 00:46:08,onboarding_started,2,onboarding_start
6335,1411,2026-01-16 00:47:08,onboarding_completed,6,onboarding_complete
6336,1411,2026-01-16 00:48:08,first_lesson_started,7,lesson_1_start
6337,1411,2026-01-16 01:18:08,first_lesson_completed,8,lesson_1_complete
6338,1412,2026-01-24 13:05:15,registration_completed,1,registration
6340,1412,2026-01-24 13:06:15,onboarding_completed,6,onboarding_complete
6339,1412,2026-01-24 13:09:15,onboarding_started,2,onboarding_start
6341,1412,2026-01-24 13:15:15,first_lesson_started,7,lesson_1_start
6342,1412,2026-01-24 13:25:15,first_lesson_completed,8,lesson_1_complete
6343,1412,2026-01-25 07:05:15,trial_started,9,trial_start
6344,1413,2026-01-19 06:14:43,registration_completed,1,registration
6346,1413,2026-01-19 06:15:43,onboarding_completed,6,onboarding_complete
6345,1413,2026-01-19 06:16:43,onboarding_started,2,onboarding_start
6347,1414,2026-01-28 11:07:32,registration_completed,1,registration
6348,1414,2026-01-28 11:08:32,onboarding_started,2,onboarding_start
6349,1414,2026-01-28 11:10:32,onboarding_completed,6,onboarding_complete
6350,1414,2026-01-28 11:23:32,first_lesson_started,7,lesson_1_start
6351,1414,2026-01-28 11:31:32,first_lesson_completed,8,lesson_1_complete
6352,1414,2026-01-30 08:07:32,trial_started,9,trial_start
6353,1414,2026-02-08 19:07:32,payment_successful,10,payment
6354,1415,2026-01-24 22:41:12,registration_completed,1,registration
6355,1415,2026-01-24 22:43:12,onboarding_started,2,onboarding_start
6357,1415,2026-01-24 22:43:12,first_lesson_started,7,lesson_1_start
6356,1415,2026-01-24 22:44:12,onboarding_completed,6,onboarding_complete
6358,1416,2026-01-28 07:48:00,registration_completed,1,registration
6360,1416,2026-01-28 07:50:00,onboarding_completed,6,onboarding_complete
6359,1416,2026-01-28 07:51:00,onboarding_started,2,onboarding_start
6361,1416,2026-01-28 07:57:00,first_lesson_started,7,lesson_1_start
6362,1416,2026-01-28 08:21:00,first_lesson_completed,8,lesson_1_complete
6363,1416,2026-01-28 09:48:00,trial_started,9,trial_start
6364,1417,2026-01-25 19:02:32,registration_completed,1,registration
6365,1417,2026-01-25 19:02:32,onboarding_started,2,onboarding_start
6366,1417,2026-01-25 19:08:32,onboarding_completed,6,onboarding_complete
6367,1417,2026-01-25 19:19:32,first_lesson_started,7,lesson_1_start
6368,1417,2026-01-25 19:28:32,first_lesson_completed,8,lesson_1_complete
6369,1417,2026-01-26 09:02:32,trial_started,9,trial_start
6370,1417,2026-02-04 07:02:32,payment_successful,10,payment
6371,1418,2026-01-22 10:51:41,registration_completed,1,registration
6372,1418,2026-01-22 10:52:41,onboarding_started,2,onboarding_start
6373,1418,2026-01-22 10:57:41,onboarding_completed,6,onboarding_complete
6374,1419,2026-01-29 15:16:28,registration_completed,1,registration
6375,1419,2026-01-29 15:17:28,onboarding_started,2,onboarding_start
6376,1419,2026-01-29 15:22:28,onboarding_completed,6,onboarding_complete
6377,1419,2026-01-29 15:29:28,first_lesson_started,7,lesson_1_start
6378,1419,2026-01-29 15:42:28,first_lesson_completed,8,lesson_1_complete
6379,1419,2026-01-30 04:16:28,trial_started,9,trial_start
6380,1419,2026-02-10 23:16:28,payment_successful,10,payment
6381,1420,2026-01-23 02:18:46,registration_completed,1,registration
6383,1420,2026-01-23 02:20:46,onboarding_completed,6,onboarding_complete
6382,1420,2026-01-23 02:21:46,onboarding_started,2,onboarding_start
6384,1420,2026-01-23 02:28:46,first_lesson_started,7,lesson_1_start
6385,1420,2026-01-23 02:50:46,first_lesson_completed,8,lesson_1_complete
6386,1421,2026-01-31 03:34:23,registration_completed,1,registration
6387,1421,2026-01-31 03:34:23,onboarding_started,2,onboarding_start
6388,1421,2026-01-31 03:39:23,onboarding_completed,6,onboarding_complete
6389,1422,2026-01-31 21:50:17,registration_completed,1,registration
6390,1423,2026-01-25 00:19:14,registration_completed,1,registration
6391,1423,2026-01-25 00:19:14,onboarding_started,2,onboarding_start
6392,1423,2026-01-25 00:24:14,onboarding_completed,6,onboarding_complete
6393,1424,2026-01-26 11:14:08,registration_completed,1,registration
6394,1424,2026-01-26 11:16:08,onboarding_started,2,onboarding_start
6395,1424,2026-01-26 11:17:08,onboarding_completed,6,onboarding_complete
6396,1425,2026-01-19 08:18:37,registration_completed,1,registration
6397,1425,2026-01-19 08:20:37,onboarding_started,2,onboarding_start
6398,1425,2026-01-19 08:21:37,onboarding_completed,6,onboarding_complete
6399,1425,2026-01-19 08:29:37,first_lesson_started,7,lesson_1_start
6400,1425,2026-01-19 08:38:37,first_lesson_completed,8,lesson_1_complete
6401,1425,2026-01-19 13:18:37,trial_started,9,trial_start
6402,1425,2026-01-29 21:18:37,payment_successful,10,payment
6403,1426,2026-01-28 20:22:20,registration_completed,1,registration
6404,1426,2026-01-28 20:24:20,onboarding_started,2,onboarding_start
6405,1426,2026-01-28 20:26:20,onboarding_completed,6,onboarding_complete
6406,1426,2026-01-28 20:30:20,first_lesson_started,7,lesson_1_start
6407,1426,2026-01-28 20:50:20,first_lesson_completed,8,lesson_1_complete
6408,1426,2026-01-30 13:22:20,trial_started,9,trial_start
6409,1426,2026-02-09 14:22:20,payment_successful,10,payment
6410,1427,2026-01-26 10:00:34,registration_completed,1,registration
6411,1427,2026-01-26 10:02:34,onboarding_started,2,onboarding_start
6412,1427,2026-01-26 10:03:34,onboarding_completed,6,onboarding_complete
6413,1428,2026-01-30 08:14:31,registration_completed,1,registration
6414,1428,2026-01-30 08:17:31,onboarding_started,2,onboarding_start
6415,1428,2026-01-30 08:17:31,onboarding_completed,6,onboarding_complete
6416,1428,2026-01-30 08:24:31,first_lesson_started,7,lesson_1_start
6417,1428,2026-01-30 08:37:31,first_lesson_completed,8,lesson_1_complete
6418,1429,2026-01-19 12:56:21,registration_completed,1,registration
6419,1429,2026-01-19 12:56:21,onboarding_started,2,onboarding_start
6420,1430,2026-01-28 09:20:11,registration_completed,1,registration
6421,1430,2026-01-28 09:24:11,onboarding_started,2,onboarding_start
6422,1430,2026-01-28 09:25:11,onboarding_completed,6,onboarding_complete
6423,1430,2026-01-28 09:35:11,first_lesson_started,7,lesson_1_start
6424,1430,2026-01-28 09:41:11,first_lesson_completed,8,lesson_1_complete
6425,1430,2026-01-28 19:20:11,trial_started,9,trial_start
6426,1430,2026-02-07 16:20:11,payment_successful,10,payment
6427,1431,2026-01-22 23:52:21,registration_completed,1,registration
6428,1431,2026-01-22 23:54:21,onboarding_started,2,onboarding_start
6429,1431,2026-01-22 23:55:21,onboarding_completed,6,onboarding_complete
6430,1431,2026-01-23 00:04:21,first_lesson_started,7,lesson_1_start
6431,1432,2026-01-18 03:33:11,registration_completed,1,registration
6433,1432,2026-01-18 03:36:11,onboarding_completed,6,onboarding_complete
6432,1432,2026-01-18 03:37:11,onboarding_started,2,onboarding_start
6434,1433,2026-01-17 21:50:53,registration_completed,1,registration
