user_id,sessions_7d,total_session_duration_7d_sec,lessons_completed_7d,returned_day_1,returned_day_3,returned_day_7
2465,4,1919,1,0,1,0
2466,4,1884,4,0,0,1
2467,2,1020,0,1,0,0
2468,2,907,1,0,0,0
2469,5,1296,2,0,0,0
2470,5,2092,2,1,0,0
2471,5,3184,8,0,1,0
2472,1,307,0,0,0,0
2473,7,5028,7,1,1,0
2474,2,584,0,1,0,0
2475,3,1482,1,1,0,0
2476,1,414,1,0,0,0
2477,2,1208,1,0,0,1
2478,1,567,2,1,0,0
2479,3,954,0,0,1,1
2480,3,1993,5,0,0,0
2481,1,308,0,0,0,0
2482,6,3300,7,0,1,1
2483,9,6200,9,0,1,0
2484,2,618,2,0,0,0
2485,7,4768,11,1,0,0
2486,2,1213,3,1,0,0
2487,4,1282,0,1,0,0
2488,3,1294,4,0,0,0
2489,1,254,0,0,0,0
2490,5,2216,1,0,0,0
2491,4,2890,4,0,0,0
2492,9,3105,2,1,0,0
2493,4,1954,1,1,0,0
2494,7,3826,2,1,1,0
2495,6,3161,12,1,0,0
2496,4,1340,0,0,0,1
2497,1,88,1,0,0,0
2498,4,1219,0,0,0,0
2499,1,341,0,0,0,0
2500,3,832,0,1,0,0
2501,7,4306,8,1,0,0
2502,3,1468,2,0,0,0
2503,2,1171,1,0,0,0
2504,6,2394,1,1,1,0
2505,3,1754,1,1,0,0
2506,1,183,0,0,0,0
2507,4,1395,3,0,0,0
2508,4,1439,1,0,0,0
2509,9,6274,12,1,0,0
2510,1,332,0,0,0,0
2511,3,627,0,0,1,0
2512,1,387,0,0,0,0
2513,2,576,2,0,0,0
2514,5,2225,3,0,0,0
2515,3,1164,3,0,0,0
2516,2,1370,1,0,0,0
2517,4,771,1,1,1,0
2518,5,2806,2,1,0,0
2519,4,1113,0,0,0,0
2520,1,200,0,0,0,0
2521,5,1854,2,0,0,0
2522,1,359,0,0,0,0
2523,1,139,0,0,0,0
2524,2,642,0,0,0,0
2525,3,2201,6,0,0,0
2526,6,2228,3,1,1,0
2527,4,2052,3,1,1,0
2528,3,1884,2,1,0,0
2529,5,2669,8,0,1,0
2530,8,5673,9,0,1,0
2531,4,2221,4,1,0,0
2532,4,2792,5,0,0,0
2533,4,2226,4,1,0,0
2534,4,2348,4,0,1,0
2535,2,973,2,0,0,1
2536,4,882,1,0,0,0
2537,5,2960,1,0,0,0
2538,5,2039,0,1,0,0
2539,4,902,1,0,0,0
2540,4,1098,0,0,1,0
2541,1,103,0,0,0,0
2542,8,5048,9,1,0,0
2543,1,163,1,0,0,0
2544,5,2331,2,1,0,0
2545,4,1994,2,1,1,0
2546,5,2199,4,1,0,0
2547,4,2176,2,1,0,0
2548,1,324,0,0,0,0
2549,7,4270,10,1,1,0
2550,4,1066,1,0,0,0
2551,3,1861,4,0,0,0
2552,3,1019,0,0,0,1
2553,4,3025,5,1,0,1
2554,3,981,0,0,0,0
2555,2,596,1,0,0,0
2556,4,1459,0,0,0,0
2557,3,963,1,0,0,0
2558,4,1870,0,0,0,0
2559,2,734,1,0,0,0
2560,3,701,0,1,0,1
2561,5,1678,1,1,0,0
2562,6,1241,2,0,1,0
2563,2,550,0,0,0,0
2564,4,1142,1,1,1,0
2565,1,50,1,0,0,0
2566,4,1871,0,1,0,0
2567,4,2744,2,1,0,0
2568,8,5071,8,1,0,1
2569,2,516,0,0,0,0
2570,2,1082,2,0,0,0
2571,4,977,2,0,1,0
2572,3,1748,2,0,0,0
2573,3,568,1,0,0,0
2574,1,580,2,0,0,0
2575,2,984,0,0,0,0
2576,7,3923,7,1,0,0
2577,4,1303,6,0,1,0
2578,2,739,1,0,0,1
2579,2,479,1,1,0,0
2580,5,1305,1,0,1,0
2581,1,463,0,0,0,0
2582,1,249,0,0,0,0
2583,4,773,1,1,1,0
2584,5,1958,3,0,0,0
2585,5,2503,9,1,0,0
2586,3,2044,4,1,0,0
2587,4,721,0,1,1,0
2588,3,1431,1,1,0,0
2589,6,3358,3,1,1,0
2590,5,1879,0,1,1,0
2591,5,3180,9,0,0,0
2592,2,398,1,1,0,0
2593,3,1510,2,0,0,0
2594,1,494,0,0,0,0
2595,1,351,0,0,0,0
2596,4,2192,1,1,0,0
2597,4,2513,4,0,0,0
2598,1,286,0,0,0,0
2599,6,3745,8,1,1,1
2600,3,1547,2,0,0,0
2601,4,2473,2,0,0,0
2602,4,1730,2,0,1,0
2603,1,445,2,0,0,0
2604,3,1639,0,1,0,0
2605,4,1883,3,0,0,0
2606,3,1082,2,1,0,0
2607,4,2304,4,1,1,0
2608,7,3776,8,1,0,0
2609,3,876,2,1,1,0
2610,2,299,0,0,0,0
2611,1,194,0,0,0,0
2612,2,798,2,0,0,0
2613,6,3933,14,0,1,0
2614,5,2810,1,1,0,0
2615,3,1339,2,1,0,0
2616,4,2494,5,0,1,0
2617,5,1999,2,0,1,0
2618,2,332,0,0,0,0
2619,8,5130,6,1,1,1
2620,6,2147,1,1,0,0
2621,6,3007,7,1,0,1
2622,3,1238,1,0,0,0
2623,5,3267,5,1,0,0
2624,4,2446,6,1,0,0
2625,8,5605,7,1,0,0
2626,6,3055,7,1,0,0
2627,6,3860,7,0,1,0
2628,1,275,1,0,0,0
2629,3,1800,2,0,1,0
2630,4,2661,3,0,0,0
2631,5,2051,3,1,0,0
2632,4,1438,0,1,0,0
2633,5,3488,2,1,0,0
2634,3,1375,1,0,0,1
2635,3,1352,0,0,0,0
2636,1,211,0,0,0,0
2637,6,3296,2,1,0,0
2638,2,886,0,0,0,0
2639,1,151,1,0,0,0
2640,8,4232,5,1,0,1
2641,1,634,2,0,0,0
2642,1,251,0,0,0,0
2643,4,1742,1,1,1,0
2644,2,853,0,0,1,0
2645,2,981,0,0,0,0
2646,6,3036,4,0,1,0
2647,1,222,0,0,0,0
2648,10,6057,14,1,1,1
2649,4,1471,1,0,1,0
2650,4,2743,8,1,0,0
2651,2,622,1,1,0,0
2652,5,2271,0,1,0,1
2653,2,690,1,0,0,0
2654,5,2739,6,1,0,1
2655,1,368,0,0,0,0
2656,9,4219,3,1,0,0
2657,1,212,0,0,0,0
2658,6,3643,1,0,1,0
2659,1,441,0,0,0,0
2660,5,3234,1,1,1,0
2661,4,1236,0,0,1,1
2662,2,1034,2,0,1,0
2663,4,2538,2,0,0,1
2664,1,302,0,0,0,0
2665,3,1403,2,1,0,0
2666,4,2393,3,0,1,0
2667,1,384,0,0,0,0
2668,4,2426,5,1,0,0
2669,4,1498,2,1,0,0
2670,2,648,0,0,0,0
2671,5,3732,5,1,1,0
2672,3,1618,5,0,0,0
2673,2,666,0,0,0,0
2674,1,135,0,0,0,0
2675,3,948,0,0,0,0
2676,7,4831,9,1,1,0
2677,4,2174,3,1,0,0
2678,5,2882,8,0,1,0
2679,1,594,0,0,0,0
2680,10,4236,8,1,1,1
2681,1,142,0,1,0,0
2682,2,720,1,0,0,0
2683,7,2901,9,1,0,0
2684,1,263,0,0,0,0
2685,3,605,1,0,0,0
2686,7,4658,13,0,0,1
2687,2,409,1,1,0,0
2688,1,663,0,0,0,0
2689,4,2428,2,1,0,0
2690,1,394,0,0,0,0
2691,1,519,1,0,0,0
2692,10,5104,16,1,1,0
2693,3,1318,1,0,0,0
2694,4,1315,0,0,1,0
2695,6,2767,1,0,0,0
2696,5,3911,7,1,0,0
2697,5,3190,3,0,0,0
2698,6,3246,5,0,0,1
2699,5,2741,7,1,1,0
2700,3,1206,2,0,0,0
2701,2,705,1,1,0,0
2702,3,886,1,1,0,0
2703,5,2628,6,1,1,0
2704,6,2618,1,1,0,0
2705,8,4844,7,1,0,0
2706,1,459,0,0,0,0
2707,3,1250,0,1,0,0
2708,4,2199,7,1,0,0
2709,5,2642,2,0,1,0
2710,2,736,0,0,0,0
2711,5,1725,0,0,1,0
2712,5,1511,3,0,0,0
2713,1,436,0,0,0,0
2714,8,5125,6,1,1,1
2715,2,960,1,0,0,0
2716,2,1409,3,0,0,1
2717,7,5255,7,0,1,0
2718,8,5275,10,0,1,0
2719,6,3891,6,0,1,1
2720,10,6826,13,1,0,0
2721,3,1018,0,0,1,0
2722,1,261,0,0,0,0
2723,3,1622,2,1,0,0
2724,8,2944,3,1,0,0
2725,3,1857,3,0,0,1
2726,5,3243,6,0,0,0
2727,2,467,0,0,0,0
2728,10,5990,3,0,1,0
2729,4,2928,4,0,0,0
2730,8,4968,11,0,1,0
2731,4,1633,3,1,0,0
2732,4,2181,2,0,0,0
2733,5,3589,6,1,0,0
2734,1,430,2,0,0,0
2735,2,653,0,1,0,0
2736,5,2906,3,0,0,0
2737,1,360,0,0,0,0
2738,4,1015,2,1,0,0
2739,2,1128,3,1,0,0
2740,2,825,0,0,0,0
2741,5,1741,3,1,0,0
2742,4,2165,5,0,0,1
2743,4,1752,2,0,0,0
2744,2,641,0,0,1,0
2745,5,3263,5,1,0,0
2746,2,637,0,0,0,1
2747,3,776,0,1,0,0
2748,4,1521,0,0,1,0
2749,5,1792,0,1,0,0
2750,3,912,0,0,0,0
2751,8,3950,4,1,1,1
2752,6,2862,1,1,0,0
2753,7,3938,9,1,1,1
2754,1,228,0,0,0,0
2755,3,978,1,1,0,0
2756,5,2498,5,0,1,0
2757,5,2344,3,0,0,0
2758,5,1400,0,0,1,0
2759,4,1152,0,0,1,0
2760,5,3067,7,0,0,0
2761,2,508,1,0,0,0
2762,3,1800,5,0,1,0
2763,3,1926,3,0,0,0
2764,4,1862,1,1,0,0
2765,3,1820,5,0,0,0
2766,2,1523,4,1,0,0
2767,6,3787,4,1,1,0
2768,2,605,0,1,0,0
2769,4,1616,0,0,1,0
2770,1,335,0,0,0,0
2771,9,4707,6,1,1,1
2772,4,2351,4,1,0,0
2773,7,1851,2,1,0,0
2774,3,1708,3,1,0,0
2775,4,1918,4,1,1,0
2776,3,1519,0,1,0,0
2777,3,1729,5,1,0,0
2778,1,117,0,0,0,0
2779,5,2014,3,0,0,1
2780,2,844,1,0,0,0
2781,3,2136,5,1,0,0
2782,3,943,0,0,0,0
2783,2,718,0,1,0,0
2784,3,1914,4,0,0,0
2785,3,1432,0,0,0,0
2786,2,761,1,1,0,0
2787,2,1062,1,0,0,0
2788,4,1205,1,1,0,0
2789,4,1003,2,1,0,0
2790,1,159,0,0,0,0
2791,1,194,0,0,0,0
2792,6,3100,5,0,0,0
2793,6,3282,3,1,0,1
2794,6,2374,2,1,1,0
2795,4,2681,6,0,0,0
2796,2,1122,4,0,0,0
2797,3,1740,4,1,1,0
2798,6,3939,6,1,1,0
2799,5,2067,5,0,1,0
2800,1,367,0,0,0,0
2801,4,1077,0,0,0,0
2802,2,1394,1,0,0,0
2803,3,917,0,0,0,0
2804,4,1774,1,1,0,0
2805,3,2183,5,1,0,0
2806,1,216,0,0,0,0
2807,2,1269,2,0,0,0
2808,5,2959,3,1,0,1
2809,4,3074,10,0,0,0
2810,3,1683,5,0,0,0
2811,3,629,1,0,0,0
2812,6,3788,13,1,0,0
2813,1,627,0,0,0,0
2814,5,1614,1,0,0,0
2815,2,418,0,0,0,0
2816,4,1210,0,1,0,0
2817,2,675,0,0,0,0
2818,4,2576,3,1,0,0
2819,6,3803,11,1,0,0
2820,6,3789,4,1,1,0
2821,1,216,1,0,0,0
2822,4,2295,2,1,1,0
2823,1,314,0,0,0,0
2824,4,862,1,1,0,0
2825,11,7642,17,1,1,1
2826,6,3840,6,0,1,0
2827,4,1611,2,0,1,0
2828,4,2777,3,1,0,0
2829,1,277,0,0,0,0
2830,6,3103,1,1,1,1
2831,8,5431,11,0,0,0
2832,11,7349,14,1,1,0
2833,5,3036,6,1,0,0
2834,3,1697,2,0,0,0
2835,1,595,0,0,0,0
2836,4,1467,2,1,0,0
2837,2,641,0,0,0,0
2838,4,1194,1,1,0,0
2839,4,1112,0,1,0,0
2840,6,2787,4,0,0,1
2841,2,345,1,0,0,0
2842,3,1173,2,1,0,0
2843,6,2801,3,1,1,0
2844,3,1079,0,0,0,0
2845,5,2360,2,0,0,1
2846,8,2420,1,1,0,1
2847,2,476,1,0,0,0
2848,2,860,0,0,0,0
2849,1,531,0,0,0,0
2850,4,2487,8,1,0,0
2851,2,922,3,1,0,0
2852,2,1321,2,0,0,0
2853,3,1179,2,1,0,0
2854,6,3048,2,1,0,0
2855,3,850,1,0,0,0
2856,1,115,0,0,0,0
2857,8,4105,2,1,1,0
2858,4,1933,1,0,0,0
2859,2,532,0,0,0,0
2860,4,2101,7,0,0,0
2861,5,3288,6,1,0,0
2862,5,2548,5,0,0,0
2863,3,796,2,1,0,0
2864,3,871,2,0,0,0
2865,2,518,0,0,0,0
2866,7,4632,7,0,0,0
2867,6,3562,5,0,0,0
2868,9,6300,11,1,0,0
2869,2,280,0,0,1,0
2870,5,1427,2,1,0,0
2871,1,371,0,0,0,0
2872,4,1821,2,0,0,0
2873,3,1397,1,0,0,0
2874,8,4487,7,1,1,1
2875,2,617,0,1,0,0
2876,2,610,2,0,0,0
2877,8,4601,5,1,0,0
2878,9,6299,6,1,1,0
2879,7,3688,3,1,1,0
2880,3,1675,1,0,0,0
2881,7,3708,10,1,0,0
2882,2,992,3,0,0,0
2883,5,3037,9,1,1,0
2884,6,3690,5,0,1,1
2885,4,1949,3,1,0,0
2886,1,136,0,0,0,0
2887,5,3038,3,0,1,0
2888,2,651,0,1,0,0
2889,6,4012,10,0,0,0
2890,4,1882,3,0,1,0
2891,8,4956,12,1,1,0
2892,4,1644,0,1,1,1
2893,1,516,3,0,0,0
2894,1,201,0,0,0,0
2895,8,5136,7,0,1,0
2896,9,5738,12,1,0,0
2897,4,2209,6,0,1,0
2898,2,622,0,0,0,0
2899,4,2587,6,0,0,1
2900,3,802,1,0,0,0
2901,1,303,1,0,0,0
2902,2,976,4,0,0,0
2903,6,3063,3,0,0,0
2904,5,3381,8,1,1,0
2905,4,1225,0,1,0,0
2906,2,814,0,0,0,0
2907,3,908,1,0,0,0
2908,6,3489,8,1,0,0
2909,1,272,0,0,0,0
2910,1,469,1,0,0,0
2911,3,1349,2,0,0,0
2912,3,708,0,0,0,0
2913,5,3443,10,1,0,0
2914,4,1382,0,0,0,0
2915,1,599,0,0,0,0
2916,10,6927,12,1,1,1
2917,8,5097,9,1,0,1
2918,7,1987,2,1,1,0
2919,7,4201,7,1,0,0
2920,1,568,0,0,0,0
2921,2,909,0,1,0,0
2922,1,531,0,0,0,0
2923,6,2834,2,1,1,1
2924,10,6970,9,1,1,0
2925,5,2350,3,1,0,0
2926,5,2619,6,1,0,0
2927,5,2333,2,1,1,0
2928,2,962,0,0,1,0
2929,3,726,0,0,0,0
2930,5,3228,7,1,1,0
2931,5,2048,0,1,0,0
2932,5,2455,1,0,1,0
2933,8,5534,11,1,1,1
2934,2,598,1,0,0,1
2935,4,2528,3,1,0,0
2936,1,285,0,0,0,0
2937,3,1501,0,1,1,0
2938,3,980,0,0,0,0
2939,3,1001,1,0,0,0
2940,7,4070,8,1,0,0
2941,12,6890,7,1,1,1
2942,2,1061,1,0,0,0
2943,3,1455,1,1,0,0
2944,2,1147,5,0,0,0
2945,6,2727,3,0,1,0
2946,4,1510,0,1,0,0
2947,3,1124,0,1,0,0
2948,1,261,0,0,0,0
2949,6,2533,3,0,0,0
2950,1,435,1,0,0,0
2951,1,377,0,0,0,0
2952,2,598,0,0,0,0
2953,3,1128,1,1,1,0
2954,5,3597,7,0,0,0
2955,5,2697,3,0,0,0
2956,2,568,1,0,0,0
2957,5,1157,2,1,0,0
2958,2,1477,0,0,0,1
2959,3,1426,2,0,0,0
2960,5,3233,3,0,1,0
2961,4,1439,0,0,0,0
2962,4,2054,2,0,0,0
2963,1,175,1,0,0,0
2964,5,1255,3,1,1,0
2965,5,2432,5,1,1,0
2966,7,4045,10,1,1,0
2967,7,4893,9,1,1,0
2968,3,1953,7,1,0,0
2969,1,456,0,0,0,0
2970,4,2218,5,0,0,0
2971,2,451,0,0,1,0
2972,4,1175,0,0,0,0
2973,4,1758,3,0,0,0
2974,8,4721,8,1,1,1
2975,1,271,1,0,0,0
2976,2,607,0,0,0,0
2977,1,152,0,0,0,0
2978,3,853,0,1,0,0
2979,11,5950,14,1,0,0
2980,4,1587,0,0,0,0
2981,6,3992,10,1,0,0
2982,3,1734,3,1,0,0
2983,2,880,0,0,0,0
2984,2,903,1,1,0,0
2985,3,1834,3,0,0,0
2986,6,4166,6,0,1,0
2987,5,2222,6,1,0,0
2988,2,690,0,0,0,0
2989,3,757,2,1,0,0
2990,2,881,1,0,0,0
2991,1,564,1,0,0,0
2992,11,7236,11,0,1,0
2993,2,418,2,0,0,0
2994,4,1925,5,0,0,0
2995,2,576,0,0,0,0
2996,3,1460,2,0,0,0
2997,5,3497,8,1,0,0
2998,7,4584,14,0,0,1
2999,4,2088,5,1,0,1
3000,1,238,0,0,0,0
3001,3,1300,2,0,0,0
3002,3,1674,4,1,0,0
3003,2,1146,0,1,0,0
3004,2,492,0,1,0,0
3005,2,711,0,1,0,0
3006,6,3999,6,1,0,0
3007,5,2218,2,1,0,0
3008,1,384,0,0,0,0
3009,6,2036,4,0,1,0
3010,6,2401,5,0,0,0
3011,3,1301,2,1,0,0
3012,4,1278,0,0,1,0
3013,3,1091,0,0,0,0
3014,5,1503,0,1,1,0
3015,2,1060,4,0,0,0
3016,6,3544,7,0,1,0
3017,6,4020,5,1,0,0
3018,5,2388,6,1,0,1
3019,5,2566,4,0,0,0
3020,3,1945,1,0,0,0
3021,5,1939,2,1,0,0
3022,1,471,0,0,0,0
3023,3,1021,1,0,0,0
3024,2,527,1,0,0,0
3025,7,4939,10,1,0,0
3026,3,1377,2,0,0,0
3027,4,2267,4,1,0,0
3028,1,262,0,0,0,0
3029,7,4294,10,0,0,0
3030,7,4226,5,1,1,1
3031,2,553,0,1,0,0
3032,4,2543,3,0,0,0
3033,2,390,1,0,0,0
3034,6,2797,6,1,1,0
3035,7,4711,10,1,1,0
3036,3,461,0,0,1,0
3037,1,274,0,0,0,0
3038,3,716,1,0,0,0
3039,1,276,0,0,0,0
3040,9,4470,10,1,0,0
3041,3,1913,3,0,1,0
3042,3,968,1,0,1,0
3043,2,358,0,1,0,0
3044,1,207,0,1,0,0
3045,4,1457,1,0,0,1
3046,1,225,0,0,0,0
3047,1,268,2,0,0,0
3048,2,786,5,0,0,0
3049,3,1761,0,0,0,0
3050,2,581,1,0,0,0
3051,3,722,0,1,0,0
3052,2,603,0,1,0,0
3053,7,4284,14,1,0,1
3054,1,416,0,0,0,0
3055,1,160,0,0,0,0
3056,7,4809,12,1,1,1
3057,5,3508,6,1,0,0
3058,8,4400,12,0,1,0
3059,1,588,2,0,0,0
3060,3,838,3,0,0,0
3061,3,1596,4,0,0,0
3062,4,1709,3,0,0,0
3063,7,3862,5,0,1,0
3064,3,1496,1,0,0,0
3065,1,232,1,0,0,0
3066,9,3293,1,1,0,0
3067,3,923,0,0,0,0
3068,2,268,1,1,0,0
3069,3,587,0,1,0,0
3070,10,5304,5,1,0,0
3071,6,1782,0,1,1,0
3072,7,4336,10,0,0,0
3073,6,2524,4,1,1,0
3074,6,3207,3,0,0,0
3075,5,1285,1,1,0,0
3076,4,1295,1,0,0,0
3077,7,3678,2,1,0,1
3078,7,3294,4,1,1,0
3079,3,1041,0,0,1,0
3080,1,180,0,0,0,0
3081,2,864,1,0,0,0
3082,10,6827,11,1,1,0
3083,2,648,0,0,0,0
3084,7,4103,10,0,1,1
3085,3,1540,1,0,0,0
3086,4,1884,8,1,0,0
3087,4,1164,1,0,0,0
3088,6,3588,9,1,1,0
3089,5,2056,3,0,1,0
3090,1,538,0,1,0,0
3091,3,1206,2,0,1,0
3092,7,4234,10,0,0,0
3093,5,2930,5,1,0,0
3094,6,4130,9,1,1,0
3095,2,360,1,0,0,0
3096,2,156,0,0,0,0
3097,4,2242,2,1,1,0
3098,3,803,2,1,1,0
3099,7,4176,9,1,1,0
3100,4,1987,1,0,1,0
3101,5,3422,7,1,0,0
3102,3,775,1,0,0,0
3103,5,1888,1,0,1,0
3104,2,1009,2,0,0,0
3105,2,633,1,0,0,0
3106,1,177,0,0,0,0
3107,1,472,0,0,0,0
3108,3,1617,1,1,1,0
3109,1,640,1,0,0,0
3110,3,1014,3,0,0,0
3111,5,2191,4,1,0,1
3112,6,3352,5,1,0,0
3113,1,373,0,0,0,0
3114,2,1401,4,0,0,0
3115,3,2073,4,0,0,0
3116,3,1611,4,1,0,0
3117,4,2709,3,0,1,0
3118,5,2984,2,1,0,0
3119,2,781,0,0,0,0
3120,6,2989,4,1,1,0
3121,3,1203,2,1,0,0
3122,4,1310,1,1,0,1
3123,1,148,0,0,0,0
3124,5,3484,8,0,1,0
3125,1,219,0,0,0,0
3126,5,2738,9,1,1,0
3127,5,1995,1,0,1,0
3128,4,2322,4,1,0,0
3129,1,264,0,0,0,0
3130,3,1210,1,1,0,0
3131,7,3732,10,1,0,0
3132,6,3540,7,1,0,0
3133,5,1008,1,0,1,0
3134,4,1641,1,1,1,0
3135,4,1664,6,0,0,1
3136,4,839,1,0,1,0
3137,9,5139,14,1,0,0
3138,2,399,0,0,1,0
3139,5,1722,0,1,0,0
3140,1,241,0,0,0,0
3141,5,3143,0,0,0,0
3142,6,4019,11,0,1,0
3143,7,3069,8,1,1,1
3144,5,2520,1,0,1,0
3145,6,3541,7,1,0,0
3146,3,1561,4,0,0,0
3147,1,469,0,0,0,0
3148,5,3650,7,0,1,0
3149,7,3926,4,0,1,1
3150,2,900,1,1,0,0
3151,1,178,0,0,0,0
3152,4,1145,1,1,0,0
3153,1,608,0,0,0,0
3154,4,2123,6,1,0,0
3155,3,925,0,0,0,0
3156,5,2865,8,1,0,0
3157,4,1748,3,1,1,0
3158,5,3014,6,1,0,1
3159,1,184,0,0,0,0
3160,2,590,1,0,0,0
3161,2,944,0,1,0,0
3162,6,3304,10,0,1,0
3163,1,493,0,0,0,0
3164,1,418,0,0,0,0
3165,5,3454,4,0,1,0
3166,4,1803,2,0,1,0
3167,1,305,0,0,0,0
3168,3,974,1,1,0,0
3169,6,4479,5,1,0,0
3170,3,1933,5,0,0,1
3171,2,804,1,0,0,0
3172,6,3363,8,1,1,0
3173,7,4560,7,0,1,0
3174,2,1109,4,0,0,0
3175,6,2310,1,1,1,0
3176,7,3860,5,1,1,1
3177,2,613,0,0,0,0
3178,8,5341,9,1,1,0
3179,4,1332,2,0,0,0
3180,4,1545,1,0,0,0
3181,7,4877,8,0,1,0
3182,6,1253,3,0,0,1
3183,7,4038,7,1,0,0
3184,9,4562,11,1,1,0
3185,4,1916,2,1,0,0
3186,7,3189,2,1,0,0
3187,5,2254,3,1,0,0
3188,3,1313,1,1,0,1
3189,3,1628,4,1,0,0
3190,5,3021,4,1,1,0
3191,1,624,3,0,0,0
3192,2,1393,0,0,0,0
3193,2,564,0,0,0,0
3194,7,3633,3,1,1,0
3195,3,1204,2,1,0,0
3196,6,3554,6,1,1,0
3197,7,4155,4,1,0,0
3198,2,610,0,0,1,0
3199,4,2327,3,1,0,0
3200,5,3452,8,0,1,0
3201,3,819,0,1,0,0
3202,1,263,0,0,0,0
3203,3,2063,3,0,0,0
3204,6,2443,2,1,1,0
3205,6,3518,9,1,1,0
3206,7,4025,8,0,0,1
3207,4,2164,4,1,0,0
3208,2,623,0,0,0,0
3209,6,3287,2,0,0,1
3210,3,1468,1,1,1,0
3211,4,1157,3,0,0,0
3212,1,307,0,0,0,0
3213,5,1615,0,0,1,0
3214,3,636,1,0,0,0
3215,3,1648,0,0,0,0
3216,1,429,0,0,0,0
3217,4,1767,2,1,0,0
3218,8,5610,9,1,0,1
3219,2,927,1,0,0,0
3220,3,979,0,0,0,0
3221,5,2410,4,1,0,0
3222,3,1935,2,0,0,0
3223,1,105,0,0,0,0
3224,3,640,0,1,0,0
3225,4,1529,0,1,0,0
3226,3,1602,0,0,0,0
3227,4,1791,5,0,0,0
3228,5,2575,5,0,1,0
3229,1,545,0,0,0,0
3230,3,1769,3,1,0,0
3231,4,1001,1,1,0,0
3232,5,2731,4,1,0,0
3233,2,558,2,0,0,0
3234,8,5603,15,0,1,1
3235,9,5750,10,1,1,0
3236,1,286,0,0,0,0
3237,4,1245,0,1,0,0
3238,3,1989,2,0,0,0
3239,9,4955,2,0,1,0
3240,1,279,0,0,0,0
3241,6,3065,3,1,0,0
3242,2,678,0,0,0,0
3243,2,230,0,1,0,0
3244,2,665,1,0,0,0
3245,1,320,0,0,0,0
3246,4,2447,6,1,0,0
3247,5,2588,3,1,1,0
3248,2,366,1,0,0,0
3249,3,1863,4,0,1,0
3250,3,1379,2,0,0,0
3251,7,3692,3,1,1,0
3252,6,1570,1,0,1,0
3253,5,2979,9,0,0,0
3254,2,674,0,1,0,0
3255,4,2334,4,0,0,0
3256,4,1250,2,0,1,0
3257,4,2340,4,1,0,0
3258,1,210,0,0,0,0
3259,5,3092,3,0,0,1
3260,4,1588,0,1,1,0
3261,2,618,0,0,0,0
3262,5,964,0,1,1,0
3263,2,877,0,1,0,0
3264,3,1810,2,1,1,0
3265,1,356,0,0,0,0
3266,2,441,0,0,0,0
3267,6,4433,6,0,1,1
3268,8,1656,0,1,0,1
3269,5,3186,6,1,0,0
3270,4,1551,0,0,1,0
3271,6,3279,7,1,1,0
3272,4,836,0,1,1,0
3273,4,933,0,1,0,0
3274,2,483,0,1,0,0
3275,6,2450,1,1,0,0
3276,7,4735,11,1,1,1
3277,5,1403,3,0,1,0
3278,2,1128,0,0,1,0
3279,2,102,1,0,1,0
3280,3,1634,5,0,0,0
3281,2,288,0,0,0,0
3282,4,2244,4,1,0,0
3283,4,1992,1,1,0,0
3284,2,853,0,0,0,0
3285,1,333,0,0,0,0
3286,2,249,1,0,0,0
3287,5,2031,1,1,0,0
3288,4,1330,0,1,0,0
3289,3,1713,2,0,0,0
3290,4,1803,3,1,1,0
3291,2,1225,1,0,1,0
3292,1,265,0,0,0,0
3293,4,654,0,0,0,0
3294,6,4041,7,0,0,0
3295,6,3531,6,0,0,1
3296,4,2812,4,1,0,1
3297,5,1445,0,1,0,0
3298,5,3092,4,1,1,0
3299,1,219,0,0,0,0
3300,2,623,0,0,0,0
3301,2,513,1,0,1,0
3302,9,2724,2,1,0,0
3303,4,1247,1,0,0,0
3304,5,3281,6,0,0,0
3305,1,399,0,0,0,0
3306,3,890,0,0,0,0
3307,10,3630,2,0,1,1
3308,1,251,0,0,0,0
3309,2,1031,3,0,0,0
3310,3,1662,6,0,0,0
3311,1,131,0,0,0,0
3312,3,871,1,1,0,0
3313,1,394,0,0,0,0
3314,6,3566,10,1,0,0
3315,3,2290,4,1,0,0
3316,3,952,0,1,0,0
3317,1,251,1,0,0,0
3318,6,3040,3,1,1,0
3319,9,5400,6,1,0,0
3320,5,3800,7,0,0,0
3321,3,901,0,0,0,0
3322,1,293,1,0,0,0
3323,2,360,1,0,0,0
3324,3,975,1,0,0,0
3325,5,2331,2,1,1,0
3326,5,2307,3,0,0,0
3327,4,923,0,1,0,0
3328,5,3405,10,0,1,0
3329,5,1903,2,0,1,0
3330,1,381,1,0,0,0
3331,2,1044,3,1,0,0
3332,6,1868,0,1,1,0
3333,3,866,1,1,0,0
3334,4,2029,4,0,0,0
3335,1,93,0,0,0,0
3336,6,4069,6,1,1,0
3337,1,416,0,0,0,0
3338,1,389,1,0,0,0
3339,12,7364,11,1,1,0
3340,1,219,0,0,0,0
3341,3,855,1,0,1,0
3342,2,557,0,1,0,0
3343,6,2447,0,1,1,0
3344,4,2464,8,0,1,0
3345,2,553,0,0,0,0
3346,2,638,0,0,0,1
3347,2,638,0,0,0,0
3348,3,1819,6,0,0,0
3349,6,1793,0,1,1,0
3350,6,3084,4,1,0,1
3351,2,812,2,0,0,0
3352,3,1508,2,1,0,0
3353,10,5626,8,1,1,0
3354,6,3223,10,0,1,0
3355,8,4799,3,1,0,1
